,title,link,published,Category
475,Basket. Rentrée au Palais des Sports le 26 septembre : découvrez ... - actu.fr,https://news.google.com/rss/articles/CBMiiQFodHRwczovL2FjdHUuZnIvbm9ybWFuZGllL2NhZW5fMTQxMTgvYmFza2V0LXJlbnRyZWUtYXUtcGFsYWlzLWRlcy1zcG9ydHMtbGUtMjYtc2VwdGVtYnJlLWRlY291dnJlei1sZS1jYWxlbmRyaWVyLWR1LWNhZW4tYmNfNTk5MjY0NDAuaHRtbNIBAA?oc=5,"Thu, 03 Aug 2023 08:00:22 GMT",Sports
476,"Roubaix: À l'Alma, Festi'sport continue de faire la promotion des sports - La Voix du Nord",https://news.google.com/rss/articles/CBMie2h0dHBzOi8vd3d3Lmxhdm9peGR1bm9yZC5mci8xMzU5NDk5L2FydGljbGUvMjAyMy0wOC0wNS9yb3ViYWl4LWwtYWxtYS1mZXN0aS1zcG9ydC1jb250aW51ZS1kZS1mYWlyZS1sYS1wcm9tb3Rpb24tZGVzLXNwb3J0c9IBAA?oc=5,"Sat, 05 Aug 2023 16:02:40 GMT",Sports
477,L'OM craque face au Panathinaïkos et concède la défaite - beIN SPORTS,https://news.google.com/rss/articles/CBMiigFodHRwczovL3d3dy5iZWluc3BvcnRzLmNvbS9mci1mci9mb290YmFsbC91ZWZhLWxpZ3VlLWRlcy1jaGFtcGlvbnMvYXJ0aWNsZXMvbG9tLWNyYXF1ZS1mYWNlLWF1LXBhbmF0aGluYWtvcy1ldC1jb25jZGUtbGEtZGZhaXRlLTIwMjMtMDgtMDnSAQA?oc=5,"Wed, 09 Aug 2023 20:03:00 GMT",Sports
478,Saint-Orens-de-Gameville. 13 sports à découvrir à un an des Jeux ... - LaDepeche.fr,https://news.google.com/rss/articles/CBMiYmh0dHBzOi8vd3d3LmxhZGVwZWNoZS5mci8yMDIzLzA3LzI0LzEzLXNwb3J0cy1hLWRlY291dnJpci1hLXVuLWFuLWRlcy1qZXV4LW9seW1waXF1ZXMtMTEzNTg0MTQucGhw0gEA?oc=5,"Mon, 24 Jul 2023 07:00:00 GMT",Sports
479,La ministre des Sports a rencontré le journaliste sportif Charles ... - Le Télégramme,https://news.google.com/rss/articles/CBMijwFodHRwczovL3d3dy5sZXRlbGVncmFtbWUuZnIvbW9yYmloYW4vY2FybmFjLTU2MzQwL2xhLW1pbmlzdHJlLWRlcy1zcG9ydHMtYS1yZW5jb250cmUtbGUtam91cm5hbGlzdGUtc3BvcnRpZi1jaGFybGVzLWJpZXRyaS1hLWNhcm5hYy02NDA1MzI0LnBocNIBAA?oc=5,"Fri, 04 Aug 2023 09:30:02 GMT",Sports
480,IXème édition des Jeux de la Francophonie | sports.gouv.fr - Le site du ministère chargé des Sports,https://news.google.com/rss/articles/CBMiSWh0dHBzOi8vd3d3LnNwb3J0cy5nb3V2LmZyL2l4ZW1lLWVkaXRpb24tZGVzLWpldXgtZGUtbGEtZnJhbmNvcGhvbmllLTIxMzTSAQA?oc=5,"Wed, 26 Jul 2023 07:00:00 GMT",Sports
481,BeIN Sports diffusera à nouveau les matches de l'Atalanta Bergame ... - L'Équipe,https://news.google.com/rss/articles/CBMif2h0dHBzOi8vd3d3LmxlcXVpcGUuZnIvRm9vdGJhbGwvQWN0dWFsaXRlcy9CZWluLXNwb3J0cy1kaWZmdXNlcmEtYS1ub3V2ZWF1LWxlcy1tYXRjaGVzLWRlLWwtYXRhbGFudGEtYmVyZ2FtZS1lbi1zZXJpZS1hLzE0MTE0MTPSAQA?oc=5,"Tue, 01 Aug 2023 14:44:08 GMT",Sports
482,L'Union. Sports collectifs : les clubs locaux se préparent à rebondir - LaDepeche.fr,https://news.google.com/rss/articles/CBMia2h0dHBzOi8vd3d3LmxhZGVwZWNoZS5mci8yMDIzLzA3LzE1L3Nwb3J0cy1jb2xsZWN0aWZzLWxlcy1jbHVicy1sb2NhdXgtc2UtcHJlcGFyZW50LWEtcmVib25kaXItMTEzNDI3NDkucGhw0gEA?oc=5,"Sat, 15 Jul 2023 07:00:00 GMT",Sports
483,Wolverhampton : le successeur de Lopetegui est connu ! (officiel) - beIN SPORTS,https://news.google.com/rss/articles/CBMiigFodHRwczovL3d3dy5iZWluc3BvcnRzLmNvbS9mci1mci9mb290YmFsbC9wcmVtaWVyLWxlYWd1ZS9hcnRpY2xlcy93b2x2ZXJoYW1wdG9uLS1sZS1zdWNjZXNzZXVyLWRlLWxvcGV0ZWd1aS1lc3QtY29ubnUtLW9mZmljaWVsLTIwMjMtMDgtMDnSAQA?oc=5,"Wed, 09 Aug 2023 15:43:00 GMT",Sports
484,BPM Sports : Max Lalonde vient compléter la programmation d ... - DansLesCoulisses,https://news.google.com/rss/articles/CBMiW2h0dHBzOi8vd3d3LmRhbnNsZXNjb3VsaXNzZXMuY29tL2JwbS1zcG9ydHMtbWF4LWxhbG9uZGUtdmllbnQtY29tcGxldGVyLWxhLWdyaWxsZS1kYXV0b21uZS_SAQA?oc=5,"Tue, 08 Aug 2023 16:07:18 GMT",Sports
485,Sports aux Andelys : le CSA Football a un nouveau président | L ... - actu.fr,https://news.google.com/rss/articles/CBMic2h0dHBzOi8vYWN0dS5mci9ub3JtYW5kaWUvbGVzLWFuZGVseXNfMjcwMTYvc3BvcnRzLWF1eC1hbmRlbHlzLWxlLWNzYS1mb290YmFsbC1hLXVuLW5vdXZlYXUtcHJlc2lkZW50XzU5OTIzNzU3Lmh0bWzSAQA?oc=5,"Thu, 03 Aug 2023 04:36:01 GMT",Sports
486,"Marignane : On a testé le foil, la révolution des sports nautiques - La Provence",https://news.google.com/rss/articles/CBMiemh0dHBzOi8vd3d3LmxhcHJvdmVuY2UuY29tL2FydGljbGUvcmVnaW9uLzM2MDc0MjYyNzIzMzg5MTQvbWFyaWduYW5lLW9uLWEtdGVzdGUtbGUtZm9pbC1sYS1yZXZvbHV0aW9uLWRlcy1zcG9ydHMtbmF1dGlxdWVz0gEA?oc=5,"Fri, 04 Aug 2023 17:33:19 GMT",Sports
487,"Célia Perron, le sport dans la peau - L'Équipe",https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vd3d3LmxlcXVpcGUuZnIvVG91cy1zcG9ydHMvQWN0dWFsaXRlcy9DZWxpYS1wZXJyb24tbGUtc3BvcnQtZGFucy1sYS1wZWF1LzE0MTI1NTPSAQA?oc=5,"Tue, 08 Aug 2023 12:27:08 GMT",Sports
488,"Sports collectifs : à Pontivy, coaching personnalisé avec Chauvet ... - actu.fr",https://news.google.com/rss/articles/CBMifGh0dHBzOi8vYWN0dS5mci9icmV0YWduZS9wb250aXZ5XzU2MTc4L3Nwb3J0cy1jb2xsZWN0aWZzLWEtcG9udGl2eS1jb2FjaGluZy1wZXJzb25uYWxpc2UtYXZlYy1jaGF1dmV0LXRyYWluaW5nXzU5OTI2MDc4Lmh0bWzSAQA?oc=5,"Fri, 04 Aug 2023 05:30:03 GMT",Sports
489,Marcher 4 000 pas par jour est suffisant pour voir des effets positifs sur la santé - Le HuffPost,https://news.google.com/rss/articles/CBMiigFodHRwczovL3d3dy5odWZmaW5ndG9ucG9zdC5mci9saWZlL2FydGljbGUvbWFyY2hlci00LTAwMC1wYXMtcGFyLWpvdXItZXN0LXN1ZmZpc2FudC1wb3VyLXZvaXItZGVzLWVmZmV0cy1wb3NpdGlmcy1zdXItbGEtc2FudGVfMjIxNjEzLmh0bWzSAQA?oc=5,"Wed, 09 Aug 2023 11:14:57 GMT",Santé
490,Oubliez la règle des 10.000 pas par jour | Slate.fr - Slate.fr,https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LnNsYXRlLmZyL3N0b3J5LzI1MTYyMC9vdWJsaWV6LXJlZ2xlLTEwMDAwLXBhcy1tYXJjaGUtcGllZC1ldHVkZS1zY2llbnRpZmlxdWUtY29ldXItdmFpc3NlYXV4LXNhbmd1aW5z0gF1aHR0cHM6Ly93d3cuc2xhdGUuZnIvc3RvcnkvMjUxNjIwL291YmxpZXotcmVnbGUtMTAwMDAtcGFzLW1hcmNoZS1waWVkLWV0dWRlLXNjaWVudGlmaXF1ZS1jb2V1ci12YWlzc2VhdXgtc2FuZ3VpbnM_YW1w?oc=5,"Wed, 09 Aug 2023 20:00:00 GMT",Santé
491,"Santé : oubliez les 10.000, moins de 3000 pas par jour seraient suffisants pour garder la forme - TF1 INFO",https://news.google.com/rss/articles/CBMihgFodHRwczovL3d3dy50ZjFpbmZvLmZyL3NhbnRlL3NhbnRlLW91YmxpZXotbGVzLTEwLTAwMC1tb2lucy1kZS0zMDAwLXBhcy1wYXItam91ci1zZXJhaWVudC1zdWZmaXNhbnRzLXBvdXItZ2FyZGVyLWxhLWZvcm1lLTIyNjYxNzEuaHRtbNIBigFodHRwczovL3d3dy50ZjFpbmZvLmZyL2FtcC9zYW50ZS9zYW50ZS1vdWJsaWV6LWxlcy0xMC0wMDAtbW9pbnMtZGUtMzAwMC1wYXMtcGFyLWpvdXItc2VyYWllbnQtc3VmZmlzYW50cy1wb3VyLWdhcmRlci1sYS1mb3JtZS0yMjY2MTcxLmh0bWw?oc=5,"Wed, 09 Aug 2023 14:55:57 GMT",Santé
492,"À Auch, le futur Institut de formation aux métiers de la santé pourrait ouvrir en novembre - LaDepeche.fr",https://news.google.com/rss/articles/CBMiigFodHRwczovL3d3dy5sYWRlcGVjaGUuZnIvMjAyMy8wOC8wOS9hLWF1Y2gtbGUtZnV0dXItaW5zdGl0dXQtZGUtZm9ybWF0aW9uLWF1eC1tZXRpZXJzLWRlLWxhLXNhbnRlLXBvdXJyYWl0LW91dnJpci1lbi1ub3ZlbWJyZS0xMTM4NTI4My5waHDSAQA?oc=5,"Wed, 09 Aug 2023 15:31:00 GMT",Santé
493,La santé de l'agriculture et du BTP en graphiques - Nouvelle-Calédonie la 1ère - Outre-mer la 1ère,https://news.google.com/rss/articles/CBMib2h0dHBzOi8vbGExZXJlLmZyYW5jZXR2aW5mby5mci9ub3V2ZWxsZWNhbGVkb25pZS9sYS1zYW50ZS1kZS1sLWFncmljdWx0dXJlLWV0LWR1LWJ0cC1lbi1ncmFwaGlxdWVzLTE0MTkxMTYuaHRtbNIBAA?oc=5,"Wed, 09 Aug 2023 20:00:01 GMT",Santé
494,Sommeil difficile : voici ce que cela signifie sur votre santé ! - Ça m'intéresse,https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vd3d3LmNhbWludGVyZXNzZS5mci9zYW50ZS9zb21tZWlsLWRpZmZpY2lsZS12b2ljaS1jZS1xdWUtY2VsYS1zaWduaWZpZS1zdXItdm90cmUtc2FudGUtMTExODg4NDkv0gEA?oc=5,"Wed, 09 Aug 2023 07:36:03 GMT",Santé
495,Santé : un traitement anti obésité réduit le risque cardiovasculaire - RTL,https://news.google.com/rss/articles/CBMia2h0dHBzOi8vd3d3LnJ0bC5mci9hY3R1L3NhbnRlL3NhbnRlLXVuLXRyYWl0ZW1lbnQtYW50aS1vYmVzaXRlLXJlZHVpdC1sZS1yaXNxdWUtY2FyZGlvdmFzY3VsYWlyZS03OTAwMjg3MDYy0gEA?oc=5,"Wed, 09 Aug 2023 04:18:00 GMT",Santé
496,"Novo Nordisk : une incroyable découverte, ce médicament anti-obésité réduit le risque de maladie cardiaque de - Midi Libre",https://news.google.com/rss/articles/CBMingFodHRwczovL3d3dy5taWRpbGlicmUuZnIvMjAyMy8wOC8wOS9ub3ZvLW5vcmRpc2stdW5lLWluY3JveWFibGUtZGVjb3V2ZXJ0ZS1jZS1tZWRpY2FtZW50LWFudGktb2Jlc2l0ZS1yZWR1aXQtbGUtcmlzcXVlLWRlLW1hbGFkaWUtY2FyZGlhcXVlLWRlLTIwLTExMzg2NzA5LnBocNIBAA?oc=5,"Wed, 09 Aug 2023 07:31:00 GMT",Santé
497,Obésité infantile : comment protéger le cœur sur le long terme ? - Sud Ouest,https://news.google.com/rss/articles/CBMiemh0dHBzOi8vd3d3LnN1ZG91ZXN0LmZyL3NhbnRlL2Rlc3RpbmF0aW9uLXNhbnRlL29iZXNpdGUtaW5mYW50aWxlLWNvbW1lbnQtcHJvdGVnZXItbGUtY29ldXItc3VyLWxlLWxvbmctdGVybWUtMTYyMTcwNzEucGhw0gEA?oc=5,"Wed, 09 Aug 2023 12:20:06 GMT",Santé
498,Maternité d'Ancenis. L'Agence régionale de santé des Pays de la Loire réagit - Ouest-France,https://news.google.com/rss/articles/CBMitgFodHRwczovL3d3dy5vdWVzdC1mcmFuY2UuZnIvcGF5cy1kZS1sYS1sb2lyZS9hbmNlbmlzLXNhaW50LWdlcmVvbi00NDE1MC9tYXRlcm5pdGUtZGFuY2VuaXMtbGFnZW5jZS1yZWdpb25hbGUtZGUtc2FudGUtZGVzLXBheXMtZGUtbGEtbG9pcmUtcmVhZ2l0LTkyNzY4MzNjLTM2ZDQtMTFlZS1hODZiLTc5YWEyY2Y0NTYwN9IBAA?oc=5,"Wed, 09 Aug 2023 18:34:01 GMT",Santé
499,"""Je me doutais qu'elle allait l'avoir…"" : Amandine Pellissard annonce que sa fille Maéna a un souci de santé - Télé-Loisirs",https://news.google.com/rss/articles/CBMinAFodHRwczovL3d3dy5wcm9ncmFtbWUtdHYubmV0L25ld3MvdGVsZS1yZWFsaXRlLzMzMzQ2NC1qZS1tZS1kb3V0YWlzLXF1ZWxsZS1hbGxhaXQtbGF2b2lyLWFtYW5kaW5lLXBlbGxpc3NhcmQtYW5ub25jZS1xdWUtc2EtZmlsbGUtbWFlbmEtYS11bi1zb3VjaS1kZS1zYW50ZS_SAQA?oc=5,"Wed, 09 Aug 2023 07:21:06 GMT",Santé
500,Santé. Petit-déjeuner : pourquoi le prendre avant 8 heures serait meilleur pour votre santé ? - Le Progrès,https://news.google.com/rss/articles/CBMihQFodHRwczovL3d3dy5sZXByb2dyZXMuZnIvbWFnYXppbmUtc2FudGUvMjAyMy8wOC8wOS9wZXRpdC1kZWpldW5lci1wb3VycXVvaS1sZS1wcmVuZHJlLWF2YW50LTgtaGV1cmVzLXNlcmFpdC1tZWlsbGV1ci1wb3VyLXZvdHJlLXNhbnRl0gEA?oc=5,"Wed, 09 Aug 2023 07:30:00 GMT",Santé
501,Nord-Deux-Sèvres : la CGT santé lance un appel aux usagers et professionnels - La Nouvelle République,https://news.google.com/rss/articles/CBMikQFodHRwczovL3d3dy5sYW5vdXZlbGxlcmVwdWJsaXF1ZS5mci9kZXV4LXNldnJlcy9jb21tdW5lL2ZheWUtbC1hYmJlc3NlL25vcmQtZGV1eC1zZXZyZXMtbGEtY2d0LXNhbnRlLWxhbmNlLXVuLWFwcGVsLWF1eC11c2FnZXJzLWV0LXByb2Zlc3Npb25uZWxz0gEA?oc=5,"Wed, 09 Aug 2023 13:29:53 GMT",Santé
502,"Le Magazine de la santé : Marina Carrère d'Encausse bientôt épaulée par un médecin du PAF, et ce n'est pas Michel ... - Pure People",https://news.google.com/rss/articles/CBMioQFodHRwczovL3d3dy5wdXJlcGVvcGxlLmNvbS9hcnRpY2xlL2xlLW1hZ2F6aW5lLWRlLWxhLXNhbnRlLW1hcmluYS1jYXJyZXJlLWQtZW5jYXVzc2UtYmllbnRvdC1lcGF1bGVlLXBhci11bi1tZWRlY2luLWR1LXBhZi1ldC1jZS1uLWVzdC1wYXMtbWljaGVsLWN5bWVzX2E1MTI0OTIvMdIBAA?oc=5,"Wed, 09 Aug 2023 11:20:00 GMT",Santé
503,"Le magazine de la santé : Marina Carrère d'Encausse moins présente à la rentrée, découvrez qui va la remplacer sur ... - Télé-Loisirs",https://news.google.com/rss/articles/CBMipAFodHRwczovL3d3dy5wcm9ncmFtbWUtdHYubmV0L25ld3MvdHYvMzMzNDI3LWxlLW1hZ2F6aW5lLWRlLWxhLXNhbnRlLW1hcmluYS1jYXJyZXJlLWRlbmNhdXNzZS1tb2lucy1wcmVzZW50ZS1hLWxhLXJlbnRyZWUtZGVjb3V2cmV6LXF1aS12YS1sYS1yZW1wbGFjZXItc3VyLWZyYW5jZS01L9IBAA?oc=5,"Tue, 08 Aug 2023 13:38:44 GMT",Santé
504,"Le Magazine de la santé : Marina Carrère d'Encausse bientôt épaulée par un médecin du PAF, et ce n'est pas Michel Cymes ! - Yahoo Actualités",https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vZnIubmV3cy55YWhvby5jb20vbWFnYXppbmUtc2FudCVDMyVBOS1tYXJpbmEtY2FyciVDMyVBOHJlLWRlbmNhdXNzZS0xMTIwMDA5NzYuaHRtbNIBYmh0dHBzOi8vZnIubmV3cy55YWhvby5jb20vYW1waHRtbC9tYWdhemluZS1zYW50JUMzJUE5LW1hcmluYS1jYXJyJUMzJUE4cmUtZGVuY2F1c3NlLTExMjAwMDk3Ni5odG1s?oc=5,"Wed, 09 Aug 2023 11:20:00 GMT",Santé
505,Prévention en santé : les mesures proposées par la CFTC - CFTC,https://news.google.com/rss/articles/CBMiT2h0dHBzOi8vd3d3LmNmdGMuZnIvbm9zLXByb3Bvc2l0aW9ucy9wcmV2ZW50aW9uLWVuLXNhbnRlLWxlcy1tZXN1cmVzLWRlLWxhLWNmdGPSAQA?oc=5,"Wed, 09 Aug 2023 12:29:07 GMT",Santé
506,Un « label d'État » pour les applications Santé sur smartphone ? - DSIH,https://news.google.com/rss/articles/CBMiYGh0dHBzOi8vd3d3LmRzaWguZnIvYXJ0aWNsZS81MjIyL3VuLWxhYmVsLWQtZXRhdC1wb3VyLWxlcy1hcHBsaWNhdGlvbnMtc2FudGUtc3VyLXNtYXJ0cGhvbmUuaHRtbNIBAA?oc=5,"Wed, 09 Aug 2023 08:39:57 GMT",Santé
507,Bosnie-Herzégovine : « la santé n'est pas un luxe » - Le Courrier des Balkans,https://news.google.com/rss/articles/CBMiT2h0dHBzOi8vd3d3LmNvdXJyaWVyZGVzYmFsa2Fucy5mci9Cb3NuaWUtSGVyemVnb3ZpbmUtbGEtc2FudGUtbi1lc3QtcGFzLXVuLWx1eGXSAQA?oc=5,"Wed, 09 Aug 2023 10:24:09 GMT",Santé
508,Comment préserver la santé de vos salariés - Dynamique Entrepreneuriale,https://news.google.com/rss/articles/CBMiUGh0dHBzOi8vd3d3LmR5bmFtaXF1ZS1tYWcuY29tL2FydGljbGUvY29tbWVudC1wcmVzZXJ2ZXItbGEtc2FudGUtZGUtdm9zLXNhbGFyaWVz0gFQaHR0cHM6Ly93d3cuZHluYW1pcXVlLW1hZy5jb20vYXJ0aWNsZS9jb21tZW50LXByZXNlcnZlci1sYS1zYW50ZS1kZS12b3Mtc2FsYXJpZXM?oc=5,"Wed, 09 Aug 2023 07:00:00 GMT",Santé
509,Santé versus Consommation - L’UFC QUE CHOISIR se discrédite à ... - USPO,https://news.google.com/rss/articles/CBMiU2h0dHBzOi8vdXNwby5mci9zYW50ZS12ZXJzdXMtY29uc29tbWF0aW9uLWx1ZmMtcXVlLWNob2lzaXItc2UtZGlzY3JlZGl0ZS1hLW5vdXZlYXUv0gEA?oc=5,"Mon, 07 Aug 2023 12:41:51 GMT",Santé
510,Sobriété numérique – L'ANS impose un éco-score aux applications ... - IT for Business,https://news.google.com/rss/articles/CBMia2h0dHBzOi8vd3d3Lml0Zm9yYnVzaW5lc3MuZnIvc29icmlldGUtbnVtZXJpcXVlLWwtYW5zLWltcG9zZS11bi1lY28tc2NvcmUtYXV4LWFwcGxpY2F0aW9ucy1kZS1lLXNhbnRlLTY1NDk10gEA?oc=5,"Wed, 09 Aug 2023 12:04:58 GMT",Santé
511,Bella Hadid se confie sur son état de santé : « Cela a fait de moi ce ... - NRJ,https://news.google.com/rss/articles/CBMiemh0dHBzOi8vd3d3Lm5yai5mci9hY3R1cy9iZWxsYS1oYWRpZC1zZS1jb25maWUtc3VyLXNvbi1ldGF0LWRlLXNhbnRlLWNlbGEtYS1mYWl0LWRlLW1vaS1jZS1xdWUtamUtc3Vpcy1hdWpvdXJkaHVpLTcxMzU5OTky0gF4aHR0cHM6Ly93d3cubnJqLmZyL2FtcC9iZWxsYS1oYWRpZC1zZS1jb25maWUtc3VyLXNvbi1ldGF0LWRlLXNhbnRlLWNlbGEtYS1mYWl0LWRlLW1vaS1jZS1xdWUtamUtc3Vpcy1hdWpvdXJkaHVpLTcxMzU5OTky?oc=5,"Wed, 09 Aug 2023 13:08:07 GMT",Santé
512,"Santé : pour soigner en été, hospitaliers et libéraux s'entraident à ... - La Croix",https://news.google.com/rss/articles/CBMif2h0dHBzOi8vd3d3LmxhLWNyb2l4LmNvbS9TY2llbmNlcy1ldC1ldGhpcXVlL1NhbnRlLXNvaWduZXItZXRlLWhvc3BpdGFsaWVycy1saWJlcmF1eC1zZW50cmFpZGVudC1BcmNhY2hvbi0yMDIzLTA4LTA5LTEyMDEyNzgyODXSAQA?oc=5,"Wed, 09 Aug 2023 03:58:21 GMT",Santé
513,Carnet de santé : la santé des jeunes - VOA Afrique,https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vd3d3LnZvYWFmcmlxdWUuY29tL2EvY2FybmV0LWRlLXNhbnQlQzMlQTktbGEtc2FudCVDMyVBOS1kZXMtamV1bmVzLzcyMTgxMzkuaHRtbNIBWWh0dHBzOi8vd3d3LnZvYWFmcmlxdWUuY29tL2FtcC9jYXJuZXQtZGUtc2FudCVDMyVBOS1sYS1zYW50JUMzJUE5LWRlcy1qZXVuZXMvNzIxODEzOS5odG1s?oc=5,"Wed, 09 Aug 2023 17:21:25 GMT",Santé
514,"Santé : dans la Manche, un village passe les vacances sans aucun ... - franceinfo",https://news.google.com/rss/articles/CBMihQFodHRwczovL3d3dy5mcmFuY2V0dmluZm8uZnIvc2FudGUvZGVzZXJ0cy1tZWRpY2F1eC9zYW50ZS1kYW5zLWxhLW1hbmNoZS11bi12aWxsYWdlLXBhc3NlLWxlcy12YWNhbmNlcy1zYW5zLWF1Y3VuLW1lZGVjaW5fNTk5NDY2NS5odG1s0gEA?oc=5,"Mon, 07 Aug 2023 14:32:22 GMT",Santé
515,Santé : les médicaments bientôt moins remboursés ? - franceinfo,https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vd3d3LmZyYW5jZXR2aW5mby5mci9zYW50ZS9tZWRpY2FtZW50L3NhbnRlLWxlcy1tZWRpY2FtZW50cy1iaWVudG90LW1vaW5zLXJlbWJvdXJzZXNfNTk5NTAxMC5odG1s0gEA?oc=5,"Mon, 07 Aug 2023 19:16:55 GMT",Santé
516,Santé. Activité physique : un sommeil perturbé annulerait les ... - L'Alsace.fr,https://news.google.com/rss/articles/CBMiggFodHRwczovL3d3dy5sYWxzYWNlLmZyL21hZ2F6aW5lLXNhbnRlLzIwMjMvMDgvMDkvYWN0aXZpdGUtcGh5c2lxdWUtdW4tc29tbWVpbC1wZXJ0dXJiZS1hbm51bGVyYWl0LWxlcy1iaWVuZmFpdHMtY29nbml0aWZzLWR1LXNwb3J00gGGAWh0dHBzOi8vd3d3LmxhbHNhY2UuZnIvYW1wL21hZ2F6aW5lLXNhbnRlLzIwMjMvMDgvMDkvYWN0aXZpdGUtcGh5c2lxdWUtdW4tc29tbWVpbC1wZXJ0dXJiZS1hbm51bGVyYWl0LWxlcy1iaWVuZmFpdHMtY29nbml0aWZzLWR1LXNwb3J0?oc=5,"Wed, 09 Aug 2023 17:00:00 GMT",Santé
517,Percée pour une plus grande protection des données personnelles ... - Le Droit,https://news.google.com/rss/articles/CBMimAFodHRwczovL3d3dy5sZWRyb2l0LmNvbS9hY3R1YWxpdGVzL3NhbnRlLzIwMjMvMDgvMDkvcGVyY2VlLXBvdXItdW5lLXBsdXMtZ3JhbmRlLXByb3RlY3Rpb24tZGVzLWRvbm5lZXMtcGVyc29ubmVsbGVzLWVuLXNhbnRlLUU0VzZJVzRFQVJGTzNQQ0VIRktIM0c0QU40L9IBAA?oc=5,"Wed, 09 Aug 2023 09:00:00 GMT",Santé
518,Les groupes du CAC 40 affichent encore une santé de fer - Le Monde,https://news.google.com/rss/articles/CBMifGh0dHBzOi8vd3d3LmxlbW9uZGUuZnIvZWNvbm9taWUvYXJ0aWNsZS8yMDIzLzA4LzA5L2xlcy1ncm91cGVzLWR1LWNhYy00MC1hZmZpY2hlbnQtZW5jb3JlLXVuZS1zYW50ZS1kZS1mZXJfNjE4NDg3Nl8zMjM0Lmh0bWzSAQA?oc=5,"Wed, 09 Aug 2023 04:02:21 GMT",Santé
519,Santé : les dangers du crudivorisme - Causette,https://news.google.com/rss/articles/CBMiSGh0dHBzOi8vd3d3LmNhdXNldHRlLmZyL2VuLXByaXZlL2NvcnBzL3NhbnRlLWxlcy1kYW5nZXJzLWR1LWNydWRpdm9yaXNtZdIBAA?oc=5,"Wed, 09 Aug 2023 08:52:43 GMT",Santé
520,Liban : réouverture d'un centre de santé de l'ONU vital pour les ... - ONU Info,https://news.google.com/rss/articles/CBMiLGh0dHBzOi8vbmV3cy51bi5vcmcvZnIvc3RvcnkvMjAyMy8wOC8xMTM3NTEy0gEA?oc=5,"Wed, 09 Aug 2023 19:12:43 GMT",Santé
521,Un nouveau cabinet dentaire s'installe à la maison de santé de ... - L'Union,https://news.google.com/rss/articles/CBMidWh0dHBzOi8vd3d3Lmx1bmlvbi5mci9pZDUxMDM4MS9hcnRpY2xlLzIwMjMtMDgtMDkvdW4tbm91dmVhdS1jYWJpbmV0LWRlbnRhaXJlLXNpbnN0YWxsZS1sYS1tYWlzb24tZGUtc2FudGUtZGUtdmVydmluc9IBAA?oc=5,"Wed, 09 Aug 2023 15:53:12 GMT",Santé
522,"Apt : ""les professionnels de santé devraient être formés aux soins ... - Echo du Mardi",https://news.google.com/rss/articles/CBMimQFodHRwczovL3d3dy5lY2hvZHVtYXJkaS5jb20vcG9saXRpcXVlZXR0ZXJyaXRvaXJlL2FwdC1sZXMtcHJvZmVzc2lvbm5lbHMtZGUtc2FudGUtZGV2cmFpZW50LWV0cmUtZm9ybWVzLWF1eC1zb2lucy1wYWxsaWF0aWZzLWRlcy1sZXVyLWZvcm1hdGlvbi1pbml0aWFsZS_SAZ0BaHR0cHM6Ly93d3cuZWNob2R1bWFyZGkuY29tL3BvbGl0aXF1ZWV0dGVycml0b2lyZS9hcHQtbGVzLXByb2Zlc3Npb25uZWxzLWRlLXNhbnRlLWRldnJhaWVudC1ldHJlLWZvcm1lcy1hdXgtc29pbnMtcGFsbGlhdGlmcy1kZXMtbGV1ci1mb3JtYXRpb24taW5pdGlhbGUvYW1wLw?oc=5,"Wed, 09 Aug 2023 09:58:44 GMT",Santé
523,Santé au travail : les précisions du ministère sur le suivi mutualisé des salariés ayant plusieurs employeurs - AEF info,https://news.google.com/rss/articles/CBMikQFodHRwczovL3d3dy5hZWZpbmZvLmZyL2RlcGVjaGUvNjk3NzM4LXNhbnRlLWF1LXRyYXZhaWwtbGVzLXByZWNpc2lvbnMtZHUtbWluaXN0ZXJlLXN1ci1sZS1zdWl2aS1tdXR1YWxpc2UtZGVzLXNhbGFyaWVzLWF5YW50LXBsdXNpZXVycy1lbXBsb3lldXJz0gGVAWh0dHBzOi8vd3d3LmFlZmluZm8uZnIvZGVwZWNoZS82OTc3Mzgtc2FudGUtYXUtdHJhdmFpbC1sZXMtcHJlY2lzaW9ucy1kdS1taW5pc3RlcmUtc3VyLWxlLXN1aXZpLW11dHVhbGlzZS1kZXMtc2FsYXJpZXMtYXlhbnQtcGx1c2lldXJzLWVtcGxveWV1cnMvYW1w?oc=5,"Wed, 09 Aug 2023 14:58:00 GMT",Santé
